Timestamp(ms),GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ
50045,0.06,0.06,0.12,-1.44,-0.50,9.81
50050,0.08,0.03,0.12,-1.47,-0.52,9.75
50055,0.10,0.01,0.11,-1.46,-0.52,9.68
50060,0.12,-0.02,0.10,-1.45,-0.50,9.62
50065,0.15,-0.05,0.09,-1.40,-0.46,9.57
50070,0.18,-0.07,0.09,-1.38,-0.43,9.56
50075,0.20,-0.08,0.09,-1.36,-0.40,9.53
50080,0.23,-0.09,0.08,-1.34,-0.40,9.55
50085,0.25,-0.10,0.08,-1.33,-0.42,9.67
50090,0.27,-0.11,0.07,-1.32,-0.43,9.78
50096,0.28,-0.12,0.07,-1.32,-0.49,9.88
50101,0.29,-0.11,0.06,-1.29,-0.55,9.93
50106,0.29,-0.11,0.05,-1.26,-0.61,10.03
50111,0.29,-0.10,0.05,-1.21,-0.64,10.12
50116,0.29,-0.09,0.05,-1.20,-0.67,10.20
50121,0.29,-0.08,0.04,-1.22,-0.67,10.19
50126,0.29,-0.07,0.03,-1.26,-0.65,10.18
50131,0.28,-0.06,0.03,-1.29,-0.64,10.20
50136,0.27,-0.05,0.03,-1.34,-0.62,10.12
50141,0.27,-0.04,0.03,-1.37,-0.59,10.06
50146,0.26,-0.04,0.02,-1.39,-0.57,10.02
50151,0.26,-0.04,0.02,-1.38,-0.57,9.99
50156,0.25,-0.04,0.03,-1.36,-0.54,9.98
50161,0.25,-0.04,0.03,-1.36,-0.51,9.96
50166,0.25,-0.05,0.04,-1.33,-0.50,9.98
50171,0.24,-0.05,0.04,-1.30,-0.50,10.04
50176,0.23,-0.06,0.04,-1.29,-0.49,10.09
50181,0.22,-0.06,0.04,-1.23,-0.49,10.11
50186,0.20,-0.05,0.05,-1.23,-0.46,10.16
50191,0.19,-0.05,0.04,-1.25,-0.45,10.21
50196,0.17,-0.04,0.04,-1.26,-0.42,10.22
50201,0.14,-0.04,0.04,-1.26,-0.40,10.18
50206,0.12,-0.04,0.03,-1.24,-0.38,10.15
50212,0.10,-0.04,0.03,-1.23,-0.36,10.13
50217,0.09,-0.04,0.02,-1.25,-0.34,10.10
50222,0.07,-0.04,0.01,-1.27,-0.32,10.08
50227,0.05,-0.04,0.00,-1.27,-0.32,10.08
50232,0.03,-0.04,-0.00,-1.30,-0.33,10.06
50237,0.01,-0.04,-0.01,-1.30,-0.35,10.05
50242,0.00,-0.05,-0.01,-1.30,-0.37,10.03
50247,-0.01,-0.05,-0.01,-1.27,-0.39,10.02
50252,-0.02,-0.06,-0.00,-1.27,-0.41,10.01
50257,-0.02,-0.07,0.01,-1.24,-0.42,10.00
50262,-0.03,-0.07,0.01,-1.20,-0.43,10.01
50267,-0.04,-0.08,0.02,-1.18,-0.44,10.08
50272,-0.05,-0.07,0.02,-1.18,-0.45,10.13
50277,-0.06,-0.06,0.03,-1.14,-0.46,10.12
50282,-0.07,-0.06,0.03,-1.11,-0.46,10.08
50287,-0.08,-0.05,0.04,-1.10,-0.46,10.06
50292,-0.09,-0.05,0.04,-1.10,-0.45,10.03
50297,-0.10,-0.06,0.03,-1.15,-0.43,10.01
50302,-0.11,-0.06,0.02,-1.22,-0.43,10.05
50307,-0.13,-0.06,0.01,-1.26,-0.44,10.08
50312,-0.14,-0.07,0.00,-1.28,-0.45,10.10
50317,-0.15,-0.07,-0.00,-1.26,-0.47,10.07
50322,-0.15,-0.07,-0.01,-1.23,-0.46,10.02
50328,-0.16,-0.06,-0.00,-1.23,-0.41,9.96
50333,-0.15,-0.06,-0.00,-1.20,-0.38,9.90
50338,-0.15,-0.06,0.00,-1.19,-0.36,9.81
50343,-0.14,-0.05,0.01,-1.18,-0.34,9.77
50348,-0.13,-0.04,0.02,-1.17,-0.31,9.78
50353,-0.12,-0.04,0.02,-1.14,-0.32,9.79
50358,-0.11,-0.03,0.03,-1.12,-0.32,9.79
50363,-0.10,-0.03,0.03,-1.09,-0.31,9.77
50368,-0.09,-0.03,0.03,-1.06,-0.32,9.78
50373,-0.08,-0.04,0.02,-1.05,-0.33,9.76
50378,-0.07,-0.05,0.02,-1.02,-0.34,9.74
50383,-0.06,-0.07,0.01,-1.01,-0.35,9.74
50388,-0.06,-0.09,0.00,-1.04,-0.35,9.74
50393,-0.05,-0.11,-0.01,-1.10,-0.34,9.75
50398,-0.04,-0.12,-0.01,-1.17,-0.34,9.76
50403,-0.03,-0.13,-0.03,-1.19,-0.34,9.78
50408,-0.02,-0.14,-0.03,-1.16,-0.35,9.82
50413,-0.01,-0.15,-0.04,-1.11,-0.41,9.87
50418,0.00,-0.15,-0.03,-1.10,-0.48,9.87
50423,0.02,-0.16,-0.03,-1.15,-0.52,9.75
50428,0.04,-0.15,-0.03,-1.14,-0.55,9.93
50433,0.04,-0.14,-0.02,-1.09,-0.66,10.11
50438,0.04,-0.11,-0.00,-1.08,-0.68,10.13
50444,0.09,-0.12,0.01,-1.18,-0.62,9.47
50449,0.11,-0.11,0.01,-1.07,-0.54,9.89
50454,0.11,-0.11,0.03,-0.92,-0.64,9.97
50459,0.12,-0.08,0.05,-0.89,-0.54,9.94
50464,0.14,-0.08,0.05,-0.93,-0.42,9.67
50469,0.18,-0.11,0.05,-0.86,-0.28,9.53
50474,0.20,-0.16,0.03,-0.99,-0.15,9.22
50479,0.26,-0.26,0.01,-1.00,-0.09,8.58
50484,0.35,-0.40,-0.02,-1.04,-0.26,7.86
50489,0.46,-0.57,-0.04,-0.95,-0.20,7.84
50494,0.51,-0.71,-0.04,-0.71,-0.21,8.41
50499,0.54,-0.78,-0.04,-0.54,-0.10,9.18
50504,0.54,-0.78,-0.04,-0.23,-0.02,9.97
50509,0.52,-0.74,-0.02,-0.24,-0.02,10.62
50514,0.48,-0.67,-0.02,-0.42,-0.08,11.04
50519,0.42,-0.60,-0.05,-0.56,-0.15,11.19
50524,0.37,-0.53,-0.06,-0.70,-0.34,11.22
50529,0.32,-0.47,-0.06,-0.81,-0.54,11.16
50534,0.28,-0.40,-0.06,-0.86,-0.63,10.97
50539,0.25,-0.34,-0.04,-0.86,-0.63,10.76
50544,0.23,-0.27,-0.02,-0.78,-0.54,10.60
50549,0.22,-0.21,0.00,-0.74,-0.45,10.41
50555,0.21,-0.15,0.02,-0.69,-0.33,10.24
50560,0.21,-0.10,0.04,-0.61,-0.19,10.07
50565,0.22,-0.07,0.06,-0.51,-0.09,9.93
50570,0.22,-0.05,0.07,-0.45,-0.03,9.84
50575,0.22,-0.06,0.07,-0.41,0.03,9.81
50580,0.22,-0.07,0.07,-0.43,0.04,9.82
50585,0.21,-0.10,0.05,-0.41,0.04,9.90
50590,0.20,-0.13,0.04,-0.50,0.01,10.00
50595,0.17,-0.16,0.03,-0.48,-0.03,10.05
50600,0.15,-0.20,0.02,-0.56,-0.06,10.08
50605,0.13,-0.24,0.01,-0.58,-0.07,10.06
50610,0.11,-0.30,0.00,-0.63,-0.06,10.05
50615,0.10,-0.37,0.00,-0.67,-0.06,9.97
50620,0.10,-0.45,0.00,-0.75,-0.07,9.80
50625,0.11,-0.53,-0.00,-0.79,-0.05,9.67
50630,0.12,-0.61,-0.01,-0.85,0.01,9.62
50635,0.14,-0.71,-0.02,-0.96,0.01,9.66
50640,0.14,-0.81,-0.04,-1.00,0.04,9.79
50645,0.13,-0.92,-0.07,-1.01,-0.01,9.99
50650,0.10,-1.03,-0.09,-0.91,-0.11,10.13
50655,0.09,-1.14,-0.12,-0.84,-0.14,10.28
50660,0.05,-1.25,-0.15,-0.78,-0.23,10.45
50665,0.02,-1.36,-0.18,-0.70,-0.32,10.45
50671,-0.00,-1.46,-0.21,-0.52,-0.36,10.49
50676,-0.01,-1.53,-0.22,-0.23,-0.44,10.54
50681,-0.02,-1.59,-0.22,0.01,-0.55,10.53
50686,-0.04,-1.62,-0.21,0.17,-0.66,10.46
50691,-0.07,-1.62,-0.20,0.34,-0.64,10.32
50696,-0.08,-1.60,-0.20,0.51,-0.56,10.17
50701,-0.06,-1.58,-0.18,0.71,-0.40,10.12
50706,-0.05,-1.54,-0.16,0.88,-0.24,10.15
50711,-0.05,-1.50,-0.13,0.98,-0.16,10.17
50716,-0.03,-1.44,-0.11,1.14,-0.17,9.94
50721,-0.00,-1.36,-0.08,1.24,-0.05,9.94
50726,0.02,-1.26,-0.05,1.24,0.09,9.93
50731,0.01,-1.17,-0.02,1.24,0.31,10.01
50736,-0.02,-1.11,0.02,1.22,0.40,9.60
50741,0.02,-1.06,0.04,1.10,0.51,9.17
50746,0.08,-1.03,0.04,0.97,0.71,9.18
50751,0.09,-1.03,0.03,0.82,0.73,9.05
50756,0.11,-1.04,0.02,0.74,0.67,8.95
50761,0.10,-1.08,0.02,0.77,0.54,8.79
50766,0.13,-1.12,0.02,0.83,0.37,8.56
50771,0.19,-1.17,0.02,0.89,0.36,8.79
50776,0.21,-1.24,0.02,0.94,0.33,9.06
50781,0.19,-1.34,0.01,1.03,0.20,9.04
50787,0.19,-1.43,-0.01,1.17,0.18,9.29
50792,0.15,-1.54,-0.03,1.41,0.07,9.28
50797,0.14,-1.65,-0.06,1.51,0.09,9.61
50802,0.07,-1.78,-0.08,1.63,-0.08,9.69
50807,0.05,-1.88,-0.12,1.53,-0.21,9.80
50812,-0.03,-1.98,-0.19,1.63,-0.18,10.13
50817,-0.12,-2.07,-0.24,1.86,-0.25,10.08
50822,-0.21,-2.15,-0.30,1.94,-0.12,10.31
50827,-0.45,-2.28,-0.38,1.94,0.00,10.19
50832,-0.61,-2.42,-0.48,2.19,-0.10,9.23
50837,-0.68,-2.54,-0.58,2.53,-0.02,8.83
50842,-0.67,-2.66,-0.65,2.89,-0.37,8.54
50847,-0.59,-2.75,-0.67,3.16,-0.59,8.57
50852,-0.49,-2.85,-0.63,3.39,-0.67,8.64
50857,-0.37,-2.92,-0.58,3.65,-0.69,8.65
50862,-0.24,-2.95,-0.50,3.92,-0.78,8.70
50867,-0.11,-2.91,-0.40,4.17,-0.80,9.01
50872,-0.00,-2.81,-0.30,4.34,-0.68,9.45
50877,0.07,-2.68,-0.21,4.31,-0.39,9.88
50882,0.11,-2.56,-0.12,4.23,-0.02,10.11
50887,0.14,-2.42,-0.06,4.08,0.31,10.18
50892,0.16,-2.29,-0.05,3.91,0.47,10.14
50897,0.18,-2.16,-0.05,3.84,0.59,9.99
50903,0.18,-2.03,-0.07,3.82,0.64,9.74
50908,0.18,-1.91,-0.08,3.86,0.61,9.42
50913,0.19,-1.81,-0.09,3.85,0.54,9.10
50918,0.19,-1.73,-0.10,3.87,0.50,8.76
50923,0.20,-1.69,-0.09,4.05,0.48,8.40
50928,0.21,-1.67,-0.07,4.22,0.41,8.20
50933,0.20,-1.66,-0.02,4.41,0.00,8.25
50938,0.17,-1.65,0.06,4.67,-0.17,8.27
50943,0.16,-1.64,0.12,4.89,-0.06,8.02
50948,0.17,-1.63,0.16,5.13,0.07,8.03
50953,0.19,-1.61,0.19,5.28,0.15,8.22
50958,0.19,-1.60,0.22,5.38,0.18,8.47
50963,0.19,-1.57,0.24,5.50,0.23,8.67
50968,0.17,-1.51,0.25,5.57,0.31,8.86
50973,0.15,-1.43,0.24,5.60,0.34,8.98
50978,0.12,-1.33,0.22,5.60,0.39,9.05
50983,0.08,-1.23,0.20,5.60,0.45,9.05
50988,0.04,-1.13,0.18,5.60,0.48,8.99
50993,-0.01,-1.03,0.16,5.60,0.47,8.86
50998,-0.05,-0.94,0.15,5.61,0.44,8.77
51003,-0.09,-0.87,0.13,5.57,0.45,8.73
51008,-0.14,-0.80,0.11,5.51,0.39,8.66
51014,-0.20,-0.75,0.10,5.50,0.28,8.51
51019,-0.24,-0.72,0.09,5.51,0.17,8.28
51024,-0.26,-0.71,0.10,5.53,0.04,8.11
51029,-0.27,-0.71,0.10,5.52,-0.06,7.99
51034,-0.27,-0.73,0.11,5.59,-0.16,7.89
51039,-0.26,-0.77,0.13,5.72,-0.28,7.75
51044,-0.23,-0.81,0.17,5.84,-0.43,7.65
51049,-0.20,-0.87,0.22,5.93,-0.53,7.69
51054,-0.17,-0.92,0.27,5.99,-0.60,7.74
51059,-0.14,-0.97,0.30,5.97,-0.64,7.83
51064,-0.11,-1.02,0.33,5.99,-0.65,7.85
51069,-0.09,-1.06,0.35,6.03,-0.63,7.80
51074,-0.07,-1.12,0.38,6.11,-0.66,7.69
51079,-0.04,-1.20,0.41,6.11,-0.71,7.71
51084,-0.01,-1.26,0.43,6.07,-0.78,7.81
51089,0.01,-1.32,0.44,6.00,-0.76,7.90
51094,0.02,-1.38,0.43,5.97,-0.70,7.93
51099,0.02,-1.44,0.41,5.95,-0.65,7.93
51104,0.02,-1.51,0.38,5.97,-0.59,8.02
51109,0.00,-1.56,0.34,5.95,-0.51,8.14
51114,-0.02,-1.60,0.30,6.00,-0.46,8.17
51119,-0.04,-1.62,0.24,6.17,-0.44,8.11
51124,-0.05,-1.60,0.20,6.47,-0.46,8.09
51130,-0.05,-1.55,0.17,6.72,-0.44,8.08
51135,-0.03,-1.48,0.15,6.83,-0.37,8.01
51140,-0.00,-1.40,0.15,6.91,-0.30,7.98
51145,0.03,-1.32,0.14,6.90,-0.23,7.86
51150,0.08,-1.23,0.14,6.81,-0.19,7.73
51155,0.13,-1.15,0.15,6.73,-0.16,7.56
51160,0.20,-1.10,0.17,6.72,-0.20,7.29
51165,0.28,-1.08,0.20,6.77,-0.32,6.88
51170,0.37,-1.10,0.25,6.76,-0.45,6.46
51175,0.48,-1.15,0.30,6.66,-0.47,6.21
51180,0.58,-1.22,0.34,6.57,-0.42,6.17
51185,0.66,-1.28,0.36,6.56,-0.30,6.16
51190,0.73,-1.35,0.35,6.62,-0.17,6.23
51195,0.79,-1.40,0.32,6.83,-0.11,6.42
51200,0.83,-1.44,0.29,7.09,-0.09,6.69
51205,0.86,-1.44,0.26,7.35,-0.13,6.97
51210,0.89,-1.41,0.24,7.62,-0.14,7.16
51215,0.92,-1.34,0.23,7.70,-0.09,7.26
51220,0.96,-1.26,0.22,7.60,0.02,7.30
51225,1.00,-1.18,0.22,7.39,0.10,7.19
51230,1.06,-1.11,0.22,7.14,0.12,7.04
51235,1.12,-1.06,0.21,6.97,0.14,6.80
51240,1.18,-1.04,0.22,6.96,0.07,6.49
51246,1.26,-1.06,0.25,6.99,-0.07,6.06
51251,1.35,-1.12,0.28,7.04,-0.16,5.76
51256,1.42,-1.19,0.31,7.06,-0.20,5.72
51261,1.47,-1.26,0.34,7.08,-0.18,5.89
51266,1.48,-1.32,0.36,7.11,-0.15,6.10
51271,1.47,-1.38,0.36,7.20,-0.08,6.42
51276,1.41,-1.40,0.36,7.35,-0.02,6.84
51281,1.31,-1.41,0.34,7.47,0.02,7.12
51286,1.20,-1.39,0.31,7.62,0.02,7.28
51291,1.08,-1.36,0.28,7.73,0.03,7.38
51296,0.96,-1.31,0.24,7.80,0.05,7.42
51301,0.83,-1.26,0.21,7.84,0.06,7.44
51306,0.70,-1.21,0.18,7.81,0.04,7.32
51311,0.57,-1.17,0.14,7.78,0.08,7.18
51316,0.45,-1.12,0.11,7.73,0.15,6.98
51321,0.34,-1.09,0.08,7.74,0.20,6.63
51326,0.26,-1.07,0.06,7.78,0.17,6.25
51331,0.21,-1.07,0.05,7.80,0.16,5.90
51336,0.18,-1.09,0.05,7.83,0.19,5.64
51341,0.17,-1.12,0.05,7.85,0.24,5.50
51346,0.16,-1.15,0.05,7.82,0.31,5.54
51351,0.15,-1.18,0.05,7.76,0.39,5.65
51356,0.13,-1.19,0.03,7.70,0.44,5.68
51362,0.13,-1.21,0.01,7.73,0.48,5.69
51367,0.14,-1.22,-0.01,7.80,0.50,5.65
51372,0.16,-1.22,-0.03,7.87,0.53,5.55
51377,0.19,-1.22,-0.05,7.95,0.54,5.40
51382,0.24,-1.20,-0.06,8.07,0.59,5.27
51387,0.30,-1.16,-0.06,8.18,0.67,5.18
51392,0.36,-1.11,-0.06,8.22,0.73,5.15
51397,0.41,-1.05,-0.05,8.25,0.83,5.15
51402,0.46,-0.97,-0.04,8.26,0.90,5.07
51407,0.50,-0.90,-0.03,8.33,0.92,4.98
51412,0.55,-0.85,-0.02,8.44,0.90,4.94
51417,0.58,-0.79,-0.00,8.60,0.85,4.96
51422,0.59,-0.72,0.01,8.73,0.80,5.06
51427,0.58,-0.65,0.03,8.86,0.74,5.17
51432,0.56,-0.57,0.04,8.98,0.64,5.18
51437,0.52,-0.49,0.05,9.04,0.54,5.09
51442,0.49,-0.42,0.06,9.06,0.47,5.00
51447,0.42,-0.36,0.07,8.98,0.50,5.00
51452,0.30,-0.33,0.06,8.87,0.46,4.86
51457,0.14,-0.32,0.06,8.74,0.40,4.62
51462,-0.02,-0.33,0.07,8.50,0.30,4.29
51467,-0.17,-0.38,0.08,8.27,0.23,3.99
51473,-0.29,-0.44,0.08,8.11,0.25,3.85
51478,-0.39,-0.50,0.07,8.05,0.30,3.83
51483,-0.49,-0.54,0.06,8.04,0.39,3.89
51488,-0.59,-0.57,0.04,8.11,0.40,3.94
51493,-0.66,-0.61,0.02,8.22,0.39,3.93
51498,-0.71,-0.63,0.01,8.33,0.35,3.90
51503,-0.72,-0.65,-0.00,8.44,0.33,3.94
51508,-0.71,-0.66,-0.01,8.51,0.35,4.06
51513,-0.68,-0.68,-0.03,8.53,0.37,4.16
51518,-0.64,-0.71,-0.05,8.59,0.40,4.19
51523,-0.59,-0.75,-0.07,8.71,0.38,4.03
51528,-0.49,-0.80,-0.08,8.90,0.32,3.76
51533,-0.37,-0.87,-0.09,9.01,0.29,3.53
51538,-0.24,-0.94,-0.10,9.06,0.29,3.42
51543,-0.11,-1.03,-0.12,9.10,0.29,3.37
51548,0.01,-1.13,-0.15,9.15,0.31,3.38
51553,0.10,-1.24,-0.17,9.21,0.32,3.33
51558,0.17,-1.35,-0.20,9.31,0.34,3.23
51563,0.23,-1.45,-0.22,9.52,0.36,3.21
51568,0.27,-1.53,-0.23,9.73,0.39,3.39
51573,0.28,-1.57,-0.23,9.90,0.42,3.59
51578,0.26,-1.56,-0.24,10.12,0.44,3.81
51583,0.22,-1.51,-0.25,10.26,0.47,4.01
51589,0.17,-1.42,-0.25,10.26,0.46,4.15
51594,0.12,-1.30,-0.25,10.15,0.45,4.24
51599,0.06,-1.17,-0.24,10.00,0.43,4.22
51604,0.01,-1.06,-0.22,9.86,0.40,4.08
51609,-0.02,-0.94,-0.21,9.74,0.44,3.99
51614,-0.05,-0.83,-0.19,9.59,0.50,3.98
51619,-0.07,-0.72,-0.18,9.45,0.55,3.97
51624,-0.09,-0.62,-0.17,9.39,0.59,3.99
51629,-0.12,-0.53,-0.15,9.35,0.62,3.99
51634,-0.14,-0.46,-0.14,9.31,0.61,3.92
51639,-0.17,-0.40,-0.12,9.32,0.55,3.76
51644,-0.18,-0.37,-0.10,9.36,0.50,3.56
51649,-0.18,-0.36,-0.09,9.35,0.53,3.45
51654,-0.18,-0.36,-0.08,9.30,0.54,3.35
51659,-0.16,-0.38,-0.07,9.27,0.53,3.22
51664,-0.14,-0.44,-0.06,9.30,0.43,2.96
51669,-0.11,-0.55,-0.05,9.31,0.34,2.65
51674,-0.07,-0.69,-0.04,9.29,0.34,2.36
51679,-0.03,-0.85,-0.04,9.24,0.38,2.26
51684,-0.00,-1.00,-0.05,9.22,0.43,2.33
51689,0.01,-1.14,-0.06,9.23,0.44,2.54
51694,-0.01,-1.28,-0.07,9.20,0.42,2.72
51699,-0.03,-1.40,-0.10,9.20,0.39,2.79
51705,-0.05,-1.51,-0.12,9.19,0.35,2.87
51710,-0.09,-1.61,-0.15,9.20,0.38,2.95
51715,-0.14,-1.70,-0.19,9.21,0.45,3.04
51720,-0.22,-1.76,-0.23,9.17,0.51,3.20
51725,-0.32,-1.78,-0.28,9.12,0.55,3.39
51730,-0.42,-1.77,-0.33,9.16,0.55,3.51
51735,-0.53,-1.73,-0.38,9.26,0.55,3.47
51740,-0.62,-1.67,-0.42,9.40,0.54,3.37
51745,-0.69,-1.58,-0.45,9.49,0.54,3.17
51750,-0.73,-1.47,-0.47,9.61,0.54,2.99
51755,-0.74,-1.34,-0.48,9.70,0.57,2.75
51760,-0.73,-1.21,-0.47,9.73,0.62,2.61
51765,-0.72,-1.07,-0.41,9.86,0.47,2.46
51770,-0.67,-0.93,-0.29,9.47,0.38,2.08
51775,-0.64,-0.77,-0.24,9.21,0.69,2.02
51780,-0.58,-0.62,-0.24,9.26,1.07,1.98
51785,-0.51,-0.50,-0.25,9.40,1.31,1.89
51790,-0.43,-0.42,-0.25,9.54,1.34,1.77
51795,-0.32,-0.37,-0.24,9.68,1.22,1.51
51800,-0.21,-0.37,-0.21,9.95,0.86,1.10
51805,-0.08,-0.41,-0.14,10.15,0.39,0.69
51810,0.06,-0.47,-0.04,10.08,0.08,0.55
51815,0.17,-0.54,0.07,9.80,-0.00,0.56
51821,0.27,-0.63,0.17,9.42,0.04,0.63
51826,0.32,-0.75,0.24,9.09,0.28,0.70
51831,0.35,-0.91,0.28,8.91,0.51,0.31
51836,0.42,-1.13,0.30,8.95,0.65,-0.31
51841,0.46,-1.32,0.30,9.07,0.94,0.38
51846,0.42,-1.38,0.27,9.36,1.04,1.22
51851,0.34,-1.34,0.22,9.70,1.22,1.96
51856,0.24,-1.22,0.13,10.08,1.45,2.51
51861,0.12,-1.04,0.02,10.39,1.49,2.73
51866,0.03,-0.85,-0.07,10.56,1.25,2.56
51871,-0.04,-0.67,-0.15,10.47,0.99,2.33
51876,-0.08,-0.53,-0.19,10.28,0.72,2.08
51881,-0.11,-0.41,-0.22,10.02,0.49,1.78
51886,-0.13,-0.33,-0.23,9.74,0.38,1.62
51891,-0.15,-0.27,-0.23,9.56,0.38,1.54
51896,-0.17,-0.24,-0.23,9.54,0.47,1.31
51901,-0.17,-0.25,-0.24,9.58,0.59,1.03
51906,-0.15,-0.27,-0.24,9.65,0.68,0.82
51911,-0.11,-0.30,-0.25,9.75,0.74,0.68
51916,-0.04,-0.33,-0.25,9.77,0.77,0.61
51921,0.03,-0.34,-0.25,9.81,0.83,0.67
51926,0.09,-0.34,-0.26,9.79,0.92,0.83
51932,0.14,-0.31,-0.27,9.75,1.00,1.03
51937,0.17,-0.26,-0.29,9.68,1.05,1.17
51942,0.18,-0.20,-0.30,9.62,1.10,1.21
51947,0.18,-0.14,-0.31,9.55,1.11,1.17
51952,0.16,-0.09,-0.31,9.55,1.02,1.07
51957,0.14,-0.07,-0.29,9.63,0.80,0.84
51962,0.12,-0.08,-0.25,9.77,0.62,0.56
51967,0.11,-0.11,-0.21,9.85,0.57,0.40
51972,0.08,-0.14,-0.17,9.85,0.62,0.40
51977,0.04,-0.17,-0.15,9.90,0.65,0.40
51982,0.00,-0.21,-0.13,9.98,0.64,0.37
51987,-0.02,-0.26,-0.11,10.04,0.60,0.35
51992,-0.04,-0.31,-0.10,10.05,0.60,0.38
51997,-0.05,-0.35,-0.09,10.05,0.63,0.44
52002,-0.05,-0.37,-0.09,10.03,0.68,0.53
52007,-0.05,-0.39,-0.09,9.98,0.75,0.64
52012,-0.04,-0.40,-0.09,9.92,0.80,0.68
52017,-0.02,-0.41,-0.09,9.92,0.79,0.62
52022,0.01,-0.44,-0.09,9.93,0.78,0.51
52027,0.05,-0.46,-0.09,9.90,0.78,0.50
52032,0.08,-0.48,-0.09,9.87,0.89,0.60
52037,0.10,-0.47,-0.09,9.81,1.04,0.68
52042,0.12,-0.45,-0.10,9.72,1.12,0.74
52048,0.13,-0.43,-0.11,9.67,1.14,0.76
52053,0.14,-0.40,-0.12,9.64,1.11,0.72
52058,0.14,-0.37,-0.12,9.59,1.07,0.68
52063,0.15,-0.34,-0.12,9.53,1.10,0.64
52068,0.15,-0.29,-0.13,9.48,1.18,0.69
52073,0.14,-0.24,-0.13,9.43,1.20,0.73
52078,0.13,-0.19,-0.14,9.41,1.24,0.76
52083,0.11,-0.14,-0.14,9.41,1.21,0.72
52088,0.11,-0.11,-0.15,9.47,1.15,0.58
52093,0.11,-0.09,-0.14,9.55,1.10,0.38
52098,0.11,-0.09,-0.13,9.62,1.08,0.24
52103,0.11,-0.07,-0.11,9.63,1.08,0.18
52108,0.10,-0.06,-0.10,9.66,1.06,0.20
52113,0.08,-0.05,-0.08,9.68,1.05,0.23
52118,0.06,-0.05,-0.07,9.72,1.03,0.26
52123,0.02,-0.06,-0.06,9.77,1.03,0.29
52128,-0.01,-0.06,-0.06,9.79,1.06,0.33
52133,-0.05,-0.06,-0.06,9.79,1.10,0.36
52138,-0.08,-0.05,-0.06,9.80,1.13,0.37
52143,-0.10,-0.05,-0.06,9.79,1.16,0.39
52148,-0.12,-0.03,-0.07,9.79,1.20,0.43
52153,-0.12,-0.01,-0.07,9.77,1.25,0.47
52158,-0.12,0.02,-0.08,9.73,1.28,0.54
52164,-0.12,0.05,-0.08,9.69,1.30,0.60
52169,-0.11,0.08,-0.09,9.64,1.30,0.62
52174,-0.09,0.11,-0.09,9.63,1.31,0.61
52179,-0.07,0.15,-0.09,9.63,1.28,0.58
52184,-0.05,0.18,-0.08,9.66,1.23,0.58
52189,-0.03,0.21,-0.07,9.71,1.16,0.58
52194,-0.01,0.23,-0.06,9.81,1.10,0.54
52199,0.01,0.25,-0.04,9.87,1.07,0.42
52204,0.04,0.25,-0.01,9.88,1.06,0.25
52209,0.06,0.24,0.01,9.86,1.06,0.16
52214,0.08,0.22,0.02,9.83,1.09,0.17
52219,0.08,0.20,0.04,9.77,1.11,0.22
52224,0.08,0.18,0.05,9.69,1.13,0.30
52229,0.07,0.17,0.06,9.63,1.14,0.39
52234,0.05,0.15,0.06,9.58,1.16,0.48
52239,0.03,0.15,0.07,9.55,1.18,0.59
52244,0.00,0.15,0.07,9.54,1.18,0.64
52249,-0.01,0.16,0.07,9.55,1.16,0.69
52254,-0.03,0.18,0.08,9.57,1.15,0.66
52259,-0.03,0.21,0.08,9.60,1.15,0.66
52264,-0.04,0.23,0.09,9.64,1.19,0.69
52269,-0.04,0.26,0.10,9.65,1.21,0.75
52274,-0.05,0.30,0.11,9.66,1.20,0.79
52280,-0.05,0.33,0.11,9.69,1.17,0.84
52285,-0.05,0.36,0.11,9.71,1.16,0.89
52290,-0.05,0.39,0.11,9.73,1.16,0.93
52295,-0.03,0.42,0.10,9.77,1.20,0.88
52300,-0.01,0.46,0.09,9.80,1.24,0.88
52305,0.01,0.51,0.07,9.79,1.31,0.89
52310,0.04,0.55,0.06,9.76,1.30,0.95
52315,0.06,0.58,0.05,9.74,1.29,0.97
52320,0.07,0.60,0.04,9.74,1.28,1.00
52325,0.08,0.61,0.03,9.76,1.27,1.00
52330,0.07,0.62,0.02,9.80,1.28,1.00
52335,0.06,0.61,0.01,9.86,1.25,0.94
52340,0.05,0.60,0.01,9.92,1.21,0.90
52345,0.03,0.59,0.01,9.97,1.16,0.93
52350,0.00,0.58,0.01,10.01,1.12,1.05
52355,-0.05,0.60,0.01,10.06,1.11,1.52
52360,-0.12,0.66,0.01,10.07,1.11,1.74
52365,-0.16,0.71,0.00,10.07,1.09,1.46
52370,-0.19,0.73,0.00,10.00,1.02,1.47
52375,-0.21,0.75,0.00,9.95,0.98,1.46
52380,-0.22,0.78,0.01,9.93,0.99,1.51
52385,-0.24,0.83,0.00,9.90,1.00,1.70
52391,-0.26,0.88,0.00,9.88,1.00,1.84
52396,-0.28,0.93,-0.00,9.91,1.01,1.86
52401,-0.29,0.99,-0.01,9.93,1.03,1.86
52406,-0.29,1.05,-0.01,9.96,1.08,1.84
52411,-0.29,1.12,-0.00,9.99,1.10,1.87
52416,-0.28,1.17,0.01,9.99,1.09,1.79
52421,-0.26,1.20,0.02,9.95,1.06,1.74
52426,-0.26,1.22,0.03,9.92,1.02,1.73
